k,S1,S2,lambda,rs,Sint,increase
0.01,0.6909,0.8883,2.404942708648728e-12,-26.753495034422247,0.6137264699999999,0
0.015,0.6909,0.8883,2.833465414315478e-8,-17.379180253393507,0.6137264699999999,0
0.02,0.6909,0.8883,2.841659408333331e-6,-12.771122377718266,0.6137264699999999,0
0.025,0.6909,0.8883,3.957960037021295e-5,-10.13719671460149,0.6137264699999999,0
0.03,0.6909,0.8883,2.383724595449389e-4,-8.341676151489306,0.6137264699999999,0
0.035,0.6909,0.8883,9.035366690691454e-4,-7.0091938631782025,0.6137264699999999,0
0.04,0.6909,0.8883,0.00257396212593669,-5.9623088840047656,0.6137264699999999,0
0.045000000000000005,0.6909,0.8883,0.005496279415442579,-5.203683885572258,0.6137264699999999,0
0.05,0.6909,0.8883,0.008855267130298475,-4.7267428410314425,0.6137264699999999,0
0.055,0.6909,0.8883,0.017730479509584847,-4.032470114163885,0.6137264699999999,0
0.060000000000000005,0.6909,0.8883,0.02683695337757078,-3.617975483844161,0.6137264699999999,0
0.065,0.6909,0.8883,0.037667145965561144,-3.278967024269454,0.6137264699999999,0
0.06999999999999999,0.6909,0.8883,0.05979700781467232,-2.8167996558213617,0.6137264699999999,0
0.075,0.6909,0.8883,0.06776328339289323,-2.691734773600773,0.6137264699999999,0
0.08,0.6909,0.8883,0.10193557694930586,-2.2834142637764634,0.6137264699999999,0
0.08499999999999999,0.6909,0.8883,0.16015553221817758,-1.8316098595449695,0.6137264699999999,0
0.09,0.6909,0.8883,0.18822657549274754,-1.6701088530180115,0.6137264699999999,0
0.01,0.5922,0.8883,2.3136483798823493e-16,-36.002535824057745,0.5260512599999999,0
0.015,0.5922,0.8883,5.949032352098634e-11,-23.54520744650203,0.5260512599999999,0
0.02,0.5922,0.8883,2.964469552485117e-8,-17.333982630548167,0.5260512599999999,0
0.025,0.5922,0.8883,9.789155456580142e-7,-13.836820464063461,0.5260512599999999,0
0.03,0.5922,0.8883,1.0921261994664473e-5,-11.424799027047932,0.5260512599999999,0
0.035,0.5922,0.8883,6.774908556749716e-5,-9.599699595454265,0.5260512599999999,0
0.04,0.5922,0.8883,2.7865944097514106e-4,-8.185520163398902,0.5260512599999999,0
0.045000000000000005,0.5922,0.8883,7.565196069374271e-4,-7.18678210711082,0.5260512599999999,0
0.05,0.5922,0.8883,0.001365604852238348,-6.59615783329883,0.5260512599999999,0
0.055,0.5922,0.8883,0.00340659034913439,-5.682043385532361,0.5260512599999999,0
0.060000000000000005,0.5922,0.8883,0.005659621756277067,-5.174398216512989,0.5260512599999999,0
0.065,0.5922,0.8883,0.008678093663824488,-4.746953398414111,0.5260512599999999,0
0.06999999999999999,0.5922,0.8883,0.014634464583832931,-4.2243759441448345,0.5260512599999999,0
0.075,0.5922,0.8883,0.01613314590652067,-4.126879371359564,0.5260512599999999,0
0.08,0.5922,0.8883,0.025459991230642805,-3.6706470302895893,0.5260512599999999,0
0.08499999999999999,0.5922,0.8883,0.041235478946229344,-3.18845625372294,0.5260512599999999,0
0.09,0.5922,0.8883,0.04609019891858116,-3.077154956386151,0.5260512599999999,0
0.01,0.987,0.83895,2.935474932871077e-4,-8.133471114795231,0.8280436499999999,0
0.015,0.987,0.83895,0.006826922058912259,-4.986881357205237,0.8280436499999999,0
0.02,0.987,0.83895,0.026803189924839793,-3.619234371502222,0.8280436499999999,0
0.025,0.987,0.83895,0.07466742210526775,-2.5947113983651238,0.8280436499999999,0
0.03,0.987,0.83895,0.15002415544341138,-1.8969589615614235,0.8280436499999999,0
0.035,0.987,0.83895,0.2367942263894211,-1.4405637580709585,0.8280436499999999,0
0.04,0.987,0.83895,0.39811511279620654,-0.9210140873849199,0.8280436499999999,0
0.045000000000000005,0.987,0.83895,0.712473676602518,-0.3390123126410921,0.8280436499999999,0
0.05,0.987,0.83895,1.378187632009226,0.32076932588330853,0.8280436499999999,1
0.055,0.987,0.83895,2.123552751555163,0.7530905122592756,0.8280436499999999,1
0.060000000000000005,0.987,0.83895,3.396601517987259,1.2227753782021868,0.8280436499999999,1
0.065,0.987,0.83895,4.009500106920275,1.3886665719316813,0.8280436499999999,1
0.06999999999999999,0.987,0.83895,6.769081230747961,1.912365365860429,0.8280436499999999,1
0.075,0.987,0.83895,11.963714889449163,2.481878309779062,0.8280436499999999,1
0.08,0.987,0.83895,14.35832634577936,2.6643300070908165,0.8280436499999999,1
0.08499999999999999,0.987,0.83895,16.964598855377808,2.8311287525323983,0.8280436499999999,1
0.09,0.987,0.83895,31.839197690162404,3.4606981624854116,0.8280436499999999,1
0.01,0.93765,0.83895,1.3523674008860691e-5,-11.211068778048265,0.7866414675,0
0.015,0.93765,0.83895,8.772638358287973e-4,-7.038702771805663,0.7866414675,0
0.02,0.93765,0.83895,0.005813532904769827,-5.147566819809734,0.7866414675,0
0.025,0.93765,0.83895,0.0204947493410022,-3.8875865553518,0.7866414675,0
0.03,0.93765,0.83895,0.046021071223029,-3.078655917309259,0.7866414675,0
0.035,0.93765,0.83895,0.0785548989969367,-2.543957548345777,0.7866414675,0
0.04,0.93765,0.83895,0.13581374294012877,-1.9964708691242283,0.7866414675,0
0.045000000000000005,0.93765,0.83895,0.2377557747754219,-1.4365112885753946,0.7866414675,0
0.05,0.93765,0.83895,0.4241326952545897,-0.8577089122059955,0.7866414675,0
0.055,0.93765,0.83895,0.6878072666062164,-0.37424661604091974,0.7866414675,0
0.060000000000000005,0.93765,0.83895,1.083044495270816,0.07977605237415598,0.7866414675,1
0.065,0.93765,0.83895,1.325669199122171,0.28191738788162196,0.7866414675,1
0.06999999999999999,0.93765,0.83895,2.2381513829498436,0.8056502496708535,0.7866414675,1
0.075,0.93765,0.83895,3.5776215930937036,1.2746982201570307,0.7866414675,1
0.08,0.93765,0.83895,4.584377870112868,1.5226544084131701,0.7866414675,1
0.08499999999999999,0.93765,0.83895,5.86537757922873,1.7690668584183598,0.7866414675,1
0.09,0.93765,0.83895,10.100622302078873,2.3125970360163604,0.7866414675,1
0.01,0.8883,0.83895,5.275078689509947e-7,-14.45510205426481,0.7452392849999999,0
0.015,0.8883,0.83895,1.0089818735391757e-4,-9.201398595543903,0.7452392849999999,0
0.02,0.8883,0.83895,0.00117146283576295,-6.7495020241534744,0.7452392849999999,0
0.025,0.8883,0.83895,0.005519172302893254,-5.199527375064061,0.7452392849999999,0
0.03,0.8883,0.83895,0.014828075348999478,-4.211232912171663,0.7452392849999999,0
0.035,0.8883,0.83895,0.028538818281870465,-3.556490073471468,0.7452392849999999,0
0.04,0.8883,0.83895,0.05222389617923856,-2.952215107631929,0.7452392849999999,0
0.045000000000000005,0.8883,0.83895,0.0911926608954656,-2.3947808577773864,0.7452392849999999,0
0.05,0.8883,0.83895,0.1526539496844165,-1.8795816860159893,0.7452392849999999,0
0.055,0.8883,0.83895,0.2538272010561047,-1.37110155428274,0.7452392849999999,0
0.060000000000000005,0.8883,0.83895,0.390158966851731,-0.9412010155956076,0.7452392849999999,0
0.065,0.8883,0.83895,0.489771393424613,-0.713816540774395,0.7452392849999999,0
0.06999999999999999,0.8883,0.83895,0.8151788333638194,-0.20434776237168487,0.7452392849999999,0
0.075,0.8883,0.83895,1.1877795680532375,0.1720856549474131,0.7452392849999999,1
0.08,0.8883,0.83895,1.5949803427017482,0.46686141183594,0.7452392849999999,1
0.08499999999999999,0.8883,0.83895,2.1671841669024787,0.7734287059769367,0.7452392849999999,1
0.09,0.8883,0.83895,3.426602669537691,1.231569294979553,0.7452392849999999,1
0.01,0.83895,0.83895,1.7092827862572032e-8,-17.88460688466173,0.7038371025,0
0.015,0.83895,0.83895,1.0255097888991401e-5,-11.487735620996322,0.7038371025,0
0.02,0.83895,0.83895,2.1570389794715669e-4,-8.441603933581973,0.7038371025,0
0.025,0.83895,0.83895,0.0013958425834103654,-6.574257043600161,0.7038371025,0
0.03,0.83895,0.83895,0.004660408896041548,-5.368652088762369,0.7038371025,0
0.035,0.83895,0.83895,0.010520353505148461,-4.554443469086152,0.7038371025,0
0.04,0.83895,0.83895,0.0211842885928542,-3.8544954761682284,0.7038371025,0
0.045000000000000005,0.83895,0.83895,0.03818811524080374,-3.265230931127961,0.7038371025,0
0.05,0.83895,0.83895,0.06202799080559565,-2.7801695312101473,0.7038371025,0
0.055,0.83895,0.83895,0.10548914029203907,-2.249147266984733,0.7038371025,0
0.060000000000000005,0.83895,0.83895,0.15874867780975013,-1.8404329700014999,0.7038371025,0
0.065,0.83895,0.83895,0.20276024714875424,-1.5957310464560925,0.7038371025,0
0.06999999999999999,0.83895,0.83895,0.3303163494159641,-1.1077044491244783,0.7038371025,0
0.075,0.83895,0.83895,0.44474746793624875,-0.8102486456817442,0.7038371025,0
0.08,0.83895,0.83895,0.6144014131869195,-0.48710679704240134,0.7038371025,0
0.08499999999999999,0.83895,0.83895,0.8685743213798577,-0.14090212254676354,0.7038371025,0
0.09,0.83895,0.83895,1.2666664160494625,0.23638858020852332,0.7038371025,1
0.01,0.7896000000000001,0.83895,4.498602244948548e-10,-21.52208419364781,0.66243492,0
0.015,0.7896000000000001,0.83895,9.073654729269874e-7,-13.912720520994833,0.66243492,0
0.02,0.7896000000000001,0.83895,3.585172590935882e-5,-10.23611884955699,0.66243492,0
0.025,0.7896000000000001,0.83895,3.256173086101212e-4,-8.029787766126791,0.66243492,0
0.03,0.7896000000000001,0.83895,0.0013813520594736525,-6.58469250621619,0.66243492,0
0.035,0.7896000000000001,0.83895,0.003753716905652758,-5.58500875504852,0.66243492,0
0.04,0.7896000000000001,0.83895,0.00857761563202835,-4.758599302468166,0.66243492,0
0.045000000000000005,0.7896000000000001,0.83895,0.01649470845284239,-4.104715649338523,0.66243492,0
0.05,0.7896000000000001,0.83895,0.026898249746230625,-3.615694059687063,0.66243492,0
0.055,0.7896000000000001,0.83895,0.04761710544540798,-3.0445632242016125,0.66243492,0
0.060000000000000005,0.7896000000000001,0.83895,0.07116348678830899,-2.6427754181113334,0.66243492,0
0.065,0.7896000000000001,0.83895,0.09243182901778693,-2.3812838897611606,0.66243492,0
0.06999999999999999,0.7896000000000001,0.83895,0.14793248195261277,-1.910999312333167,0.66243492,0
0.075,0.7896000000000001,0.83895,0.1873673398162735,-1.6746842049626358,0.66243492,0
0.08,0.7896000000000001,0.83895,0.26292712146728353,-1.3358783898921054,0.66243492,0
0.08499999999999999,0.7896000000000001,0.83895,0.38032506332020727,-0.9667289621432266,0.66243492,0
0.09,0.7896000000000001,0.83895,0.516412441153171,-0.6608495282139356,0.66243492,0
0.01,0.6909,0.83895,1.4912854375516792e-13,-29.533967751119178,0.5796305549999999,0
0.015,0.6909,0.83895,4.346146583281709e-9,-19.253976227360273,0.5796305549999999,0
0.02,0.6909,0.83895,6.885684193801077e-7,-14.188651149161492,0.5796305549999999,0
0.025,0.6909,0.83895,1.3208581006175101e-5,-11.234643863354583,0.5796305549999999,0
0.03,0.6909,0.83895,9.550931046295082e-5,-9.256286823470955,0.5796305549999999,0
0.035,0.6909,0.83895,3.965165268414622e-4,-7.8327928359384575,0.5796305549999999,0
0.04,0.6909,0.83895,0.0012356789874268684,-6.696134672589736,0.5796305549999999,0
0.045000000000000005,0.6909,0.83895,0.002880342339921935,-5.849846123870077,0.5796305549999999,0
0.05,0.6909,0.83895,0.005060848389701471,-5.28622114378822,0.5796305549999999,0
0.055,0.6909,0.83895,0.010459220795955767,-4.560271316814631,0.5796305549999999,0
0.060000000000000005,0.6909,0.83895,0.01633837571722116,-4.114238599802138,0.5796305549999999,0
0.065,0.6909,0.83895,0.02249230442457596,-3.7945820538502515,0.5796305549999999,0
0.06999999999999999,0.6909,0.83895,0.03632706680223294,-3.3151921736293772,0.5796305549999999,0
0.075,0.6909,0.83895,0.04289653362778845,-3.1489642575298125,0.5796305549999999,0
0.08,0.6909,0.83895,0.062035537056436614,-2.780047879811379,0.5796305549999999,0
0.08499999999999999,0.6909,0.83895,0.09240702079880479,-2.381552320549988,0.5796305549999999,0
0.09,0.6909,0.83895,0.11338393081129076,-2.1769756013335275,0.5796305549999999,0
0.01,0.5922,0.83895,1.4346745658952544e-17,-38.78300854075468,0.49682618999999995,0
0.015,0.5922,0.83895,9.124998138569902e-12,-25.420003420452353,0.49682618999999995,0
0.02,0.5922,0.83895,7.183268790835182e-9,-18.751511294139675,0.49682618999999995,0
0.025,0.5922,0.83895,3.266874071312304e-7,-14.934262064747333,0.49682618999999995,0
0.03,0.5922,0.83895,4.376176058513585e-6,-12.339335260904004,0.49682618999999995,0
0.035,0.5922,0.83895,2.9746439738256516e-5,-10.422801105797626,0.49682618999999995,0
0.04,0.5922,0.83895,1.3405165726110017e-4,-8.917285330351639,0.49682618999999995,0
0.045000000000000005,0.5922,0.83895,3.986333621411143e-4,-7.827468455391262,0.49682618999999995,0
0.05,0.5922,0.83895,7.880422859397465e-4,-7.145958807186084,0.49682618999999995,0
0.055,0.5922,0.83895,0.002052935081495003,-6.188484762733661,0.49682618999999995,0
0.060000000000000005,0.5922,0.83895,0.003559652335141183,-5.638092397555323,0.49682618999999995,0
0.065,0.5922,0.83895,0.005431099262450195,-5.215613723084815,0.49682618999999995,0
0.06999999999999999,0.5922,0.83895,0.009502025371756533,-4.656250306071895,0.49682618999999995,0
0.075,0.5922,0.83895,0.010951789601153216,-4.51425240217822,0.49682618999999995,0
0.08,0.5922,0.83895,0.017021662911547802,-4.073268457228386,0.49682618999999995,0
0.08499999999999999,0.5922,0.83895,0.02688772391695222,-3.6160854565028457,0.49682618999999995,0
0.09,0.5922,0.83895,0.03141508175808525,-3.460467190613177,0.49682618999999995,0
0.01,0.987,0.7896000000000001,1.5327477563245013e-5,-11.085863421134158,0.7793352000000001,0
0.015,0.987,0.7896000000000001,9.345382722766925e-4,-6.975457977090062,0.7793352000000001,0
0.02,0.987,0.7896000000000001,0.005900355858073722,-5.132742614961586,0.7793352000000001,0
0.025,0.987,0.7896000000000001,0.02194980067924436,-3.818997220174425,0.7793352000000001,0
0.03,0.987,0.7896000000000001,0.048900114001696915,-3.017975551180983,0.7793352000000001,0
0.035,0.987,0.7896000000000001,0.07751813949032643,-2.557243312070426,0.7793352000000001,0
0.04,0.987,0.7896000000000001,0.1292743459500627,-2.0458184200817264,0.7793352000000001,0
0.045000000000000005,0.987,0.7896000000000001,0.22982924101545987,-1.4704186761644187,0.7793352000000001,0
0.05,0.987,0.7896000000000001,0.4497099016246105,-0.7991525671587694,0.7793352000000001,0
0.055,0.987,0.7896000000000001,0.6877452917638696,-0.3743367250549471,0.7793352000000001,0
0.060000000000000005,0.987,0.7896000000000001,1.100443253962157,0.09571305678590951,0.7793352000000001,1
0.065,0.987,0.7896000000000001,1.2286385893961178,0.20590671849756678,0.7793352000000001,1
0.06999999999999999,0.987,0.7896000000000001,2.0960199451440387,0.7400402822265162,0.7793352000000001,1
0.075,0.987,0.7896000000000001,3.8054333532407294,1.3364298752992472,0.7793352000000001,1
0.08,0.987,0.7896000000000001,4.342657182458588,1.4684864147840024,0.7793352000000001,1
0.08499999999999999,0.987,0.7896000000000001,4.894223745595274,1.588055682323461,0.7793352000000001,1
0.09,0.987,0.7896000000000001,9.732074391808846,2.275427068933249,0.7793352000000001,1
0.01,0.93765,0.7896000000000001,7.061338103157171e-7,-14.163461084387189,0.74036844,0
0.015,0.93765,0.7896000000000001,1.2009863211045351e-4,-9.027197218531429,0.74036844,0
0.02,0.93765,0.7896000000000001,0.0012906985033138674,-6.652571731716376,0.74036844,0
0.025,0.93765,0.7896000000000001,0.006312273095519284,-5.065259430290977,0.74036844,0
0.03,0.93765,0.7896000000000001,0.016620517194560237,-4.097117371232743,0.74036844,0
0.035,0.93765,0.7896000000000001,0.02963554424435096,-3.518780818992765,0.74036844,0
0.04,0.93765,0.7896000000000001,0.052378352522618084,-2.9492618928099983,0.74036844,0
0.045000000000000005,0.93765,0.7896000000000001,0.09272283486497708,-2.3781405059467504,0.74036844,0
0.05,0.93765,0.7896000000000001,0.16809702408923433,-1.7832139419411994,0.74036844,0
0.055,0.93765,0.7896000000000001,0.26596903377443715,-1.3243753913589333,0.74036844,0
0.060000000000000005,0.93765,0.7896000000000001,0.4149118782135392,-0.8796891229532421,0.74036844,0
0.065,0.93765,0.7896000000000001,0.4812153244023379,-0.7314404491660461,0.74036844,0
0.06999999999999999,0.93765,0.7896000000000001,0.8082629531532718,-0.21286783633331816,0.74036844,0
0.075,0.93765,0.7896000000000001,1.3199544873594053,0.2775972567306779,0.74036844,1
0.08,0.93765,0.7896000000000001,1.6001539549741781,0.47009984647557074,0.74036844,1
0.08499999999999999,0.93765,0.7896000000000001,1.9375232019300779,0.6614104573633806,0.74036844,1
0.09,0.93765,0.7896000000000001,3.4928474852871565,1.250717301913283,0.74036844,1
0.01,0.8883,0.7896000000000001,2.7543635052858675e-8,-17.407494360603735,0.70140168,0
0.015,0.8883,0.7896000000000001,1.3813189656934461e-5,-11.189886650018952,0.70140168,0
0.02,0.8883,0.7896000000000001,2.6042445242741236e-4,-8.253197748707425,0.70140168,0
0.025,0.8883,0.7896000000000001,0.0017185801377595836,-6.366256830373173,0.70140168,0
0.03,0.8883,0.7896000000000001,0.005547640839232345,-5.194382515605552,0.70140168,0
0.035,0.8883,0.7896000000000001,0.011501685376075665,-4.4652616999096235,0.70140168,0
0.04,0.8883,0.7896000000000001,0.022267580843629016,-3.8046234320988126,0.70140168,0
0.045000000000000005,0.8883,0.7896000000000001,0.040523275138356914,-3.205878775169199,0.70140168,0
0.05,0.8883,0.7896000000000001,0.07047219978872471,-2.6525369761700803,0.70140168,0
0.055,0.8883,0.7896000000000001,0.11465306885450617,-2.1658445028798403,0.70140168,0
0.060000000000000005,0.8883,0.7896000000000001,0.1747972981341314,-1.7441282727787228,0.70140168,0
0.065,0.8883,0.7896000000000001,0.20870990053010424,-1.566810026972409,0.70140168,0
0.06999999999999999,0.8883,0.7896000000000001,0.3430060347179746,-1.0700072380410135,0.70140168,0
0.075,0.8883,0.7896000000000001,0.5103071867766037,-0.6727424075769244,0.70140168,0
0.08,0.8883,0.7896000000000001,0.6461024477241007,-0.43679719996504685,0.70140168,0
0.08499999999999999,0.8883,0.7896000000000001,0.8253512537227427,-0.1919462211702428,0.70140168,0
0.09,0.8883,0.7896000000000001,1.3538977091787567,0.3029876245009199,0.70140168,1
0.01,0.83895,0.7896000000000001,8.924959045715307e-10,-20.836999191000654,0.66243492,0
0.015,0.83895,0.7896000000000001,1.4039466622811737e-6,-13.47622324291051,0.66243492,0
0.02,0.83895,0.7896000000000001,4.796114736099719e-5,-9.945119304800935,0.66243492,0
0.025,0.83895,0.7896000000000001,4.356184960697101e-4,-7.738743706673515,0.66243492,0
0.03,0.83895,0.7896000000000001,0.0017610596940570455,-6.341839552224843,0.66243492,0
0.035,0.83895,0.7896000000000001,0.00434570743615539,-5.438566717371657,0.66243492,0
0.04,0.83895,0.7896000000000001,0.009470829261367216,-4.659538808419706,0.66243492,0
0.045000000000000005,0.83895,0.7896000000000001,0.018268583802414442,-4.002572426516503,0.66243492,0
0.05,0.83895,0.7896000000000001,0.031585467839255504,-3.4550581426703935,0.66243492,0
0.055,0.83895,0.7896000000000001,0.053460522575322966,-2.928811793247629,0.66243492,0
0.060000000000000005,0.83895,0.7896000000000001,0.08066576425754912,-2.517441028446021,0.66243492,0
0.065,0.83895,0.7896000000000001,0.09877145411326109,-2.314946641954606,0.66243492,0
0.06999999999999999,0.83895,0.7896000000000001,0.15934066380043319,-1.8367108291013963,0.66243492,0
0.075,0.83895,0.7896000000000001,0.21993467027517188,-1.514424730023809,0.66243492,0
0.08,0.83895,0.7896000000000001,0.2868168921057928,-1.2489112734353607,0.66243492,0
0.08499999999999999,0.83895,0.7896000000000001,0.38032506332020727,-0.9667289621432266,0.66243492,0
0.09,0.83895,0.7896000000000001,0.5729225376430627,-0.5570047587654342,0.66243492,0
0.01,0.7896000000000001,0.7896000000000001,2.3489291018395135e-11,-24.474476499986736,0.6234681600000002,0
0.015,0.7896000000000001,0.7896000000000001,1.242204387421538e-7,-15.901208117844726,0.6234681600000002,0
0.02,0.7896000000000001,0.7896000000000001,7.971705505964966e-6,-11.73961209734411,0.6234681600000002,0
0.025,0.7896000000000001,0.7896000000000001,1.0166162380567626e-4,-9.193860673166569,0.6234681600000002,0
0.03,0.7896000000000001,0.7896000000000001,5.232818663526727e-4,-7.555390297675205,0.6234681600000002,0
0.035,0.7896000000000001,0.7896000000000001,0.0015629947419872892,-6.461151591600094,0.6234681600000002,0
0.04,0.7896000000000001,0.7896000000000001,0.003908542245810929,-5.544590801660517,0.6234681600000002,0
0.045000000000000005,0.7896000000000001,0.7896000000000001,0.008173438222427918,-4.806865623577966,0.6234681600000002,0
0.05,0.7896000000000001,0.7896000000000001,0.014437895490357417,-4.237898897803804,0.6234681600000002,0
0.055,0.7896000000000001,0.7896000000000001,0.025952618241851813,-3.6514827788201005,0.6234681600000002,0
0.060000000000000005,0.7896000000000001,0.7896000000000001,0.03946062082818074,-3.2324520454100445,0.6234681600000002,0
0.065,0.7896000000000001,0.7896000000000001,0.049666586152917414,-3.0024228827883013,0.6234681600000002,0
0.06999999999999999,0.7896000000000001,0.7896000000000001,0.07956440868343088,-2.531188413215502,0.6234681600000002,0
0.075,0.7896000000000001,0.7896000000000001,0.10395469014136757,-2.2638001464908806,0.6234681600000002,0
0.08,0.7896000000000001,0.7896000000000001,0.13864613832882938,-1.9758303592459838,0.6234681600000002,0
0.08499999999999999,0.7896000000000001,0.7896000000000001,0.18883370291263082,-1.6668885300121814,0.6234681600000002,0
0.09,0.7896000000000001,0.7896000000000001,0.26489271406135523,-1.3284303875695136,0.6234681600000002,0
0.01,0.6909,0.7896000000000001,7.78669367212457e-15,-32.4863600574581,0.5455346400000001,0
0.015,0.6909,0.7896000000000001,5.949975530330145e-10,-21.24246382294093,0.5455346400000001,0
0.02,0.6909,0.7896000000000001,1.5310501338641152e-7,-15.69214178898996,0.5455346400000001,0
0.025,0.6909,0.7896000000000001,4.124201791484731e-6,-12.398638061996767,0.5455346400000001,0
0.03,0.6909,0.7896000000000001,3.620527325181571e-5,-10.226305779801724,0.5455346400000001,0
0.035,0.6909,0.7896000000000001,1.655928025111709e-4,-8.705978780054457,0.5455346400000001,0
0.04,0.6909,0.7896000000000001,5.681960623143779e-4,-7.473044018673131,0.5455346400000001,0
0.045000000000000005,0.6909,0.7896000000000001,0.00145660269295297,-6.531648477388423,0.5455346400000001,0
0.05,0.6909,0.7896000000000001,0.002811877764919097,-5.873902775068464,0.5455346400000001,0
0.055,0.6909,0.7896000000000001,0.0060494324881690915,-5.107790814947635,0.5455346400000001,0
0.060000000000000005,0.6909,0.7896000000000001,0.009825380292741576,-4.622786415335531,0.5455346400000001,0
0.065,0.6909,0.7896000000000001,0.013364879379706261,-4.315124954519429,0.5455346400000001,0
0.06999999999999999,0.6909,0.7896000000000001,0.022182296656743,-3.8084607561290746,0.5455346400000001,0
0.075,0.6909,0.7896000000000001,0.027316550189494637,-3.6002625264294266,0.5455346400000001,0
0.08,0.6909,0.7896000000000001,0.03839868665011479,-3.259732021793279,0.5455346400000001,0
0.08499999999999999,0.6909,0.7896000000000001,0.055000046182655374,-2.9004212540653755,0.5455346400000001,0
0.09,0.6909,0.7896000000000001,0.07018091109504059,-2.6566789266508555,0.5455346400000001,0
0.01,0.5922,0.7896000000000001,7.491102026822754e-19,-41.7354008470936,0.46760112,0
0.015,0.5922,0.7896000000000001,1.2492334208822207e-12,-27.408491016031412,0.46760112,0
0.02,0.5922,0.7896000000000001,1.5972188877836858e-9,-20.25500191524987,0.46760112,0
0.025,0.5922,0.7896000000000001,1.0200389705801951e-7,-16.098254817940816,0.46760112,0
0.03,0.5922,0.7896000000000001,1.6589432741600833e-6,-13.309329740131341,0.46760112,0
0.035,0.5922,0.7896000000000001,1.2424960331541748e-5,-11.295803178619133,0.46760112,0
0.04,0.5922,0.7896000000000001,6.169315535040357e-5,-9.693337567559867,0.46760112,0
0.045000000000000005,0.5922,0.7896000000000001,2.0210902913329323e-4,-8.506703257990107,0.46760112,0
0.05,0.5922,0.7896000000000001,4.400940372753614e-4,-7.728522132806697,0.46760112,0
0.055,0.5922,0.7896000000000001,0.0012018385260552256,-6.7239027896176795,0.46760112,0
0.060000000000000005,0.5922,0.7896000000000001,0.0021833520491512386,-6.126893945909488,0.46760112,0
0.065,0.5922,0.7896000000000001,0.0033213880338082598,-5.707372500953498,0.46760112,0
0.06999999999999999,0.5922,0.7896000000000001,0.006062694856926305,-5.105600881886389,0.46760112,0
0.075,0.5922,0.7896000000000001,0.0073232547643390985,-4.916700409894926,0.46760112,0
0.08,0.5922,0.7896000000000001,0.011264610383927719,-4.486089292120579,0.46760112,0
0.08499999999999999,0.5922,0.7896000000000001,0.01748968609371971,-4.046143937870282,0.46760112,0
0.09,0.5922,0.7896000000000001,0.021374944170204326,-3.8455358760829896,0.46760112,0
0.01,0.987,0.6909,2.2834176434677745e-8,-17.59500745688155,0.6819183,0
0.015,0.987,0.6909,1.170732657003367e-5,-11.355295709576598,0.6819183,0
0.02,0.987,0.6909,2.1473347655780745e-4,-8.446112942747892,0.6819183,0
0.025,0.987,0.6909,0.0016591612372047172,-6.40144308310237,0.6819183,0
0.03,0.987,0.6909,0.00538640732371733,-5.223876661065828,0.6819183,0
0.035,0.987,0.6909,0.00984017804888906,-4.621281473682382,0.6819183,0
0.04,0.987,0.6909,0.018186438244784428,-4.007079114048144,0.6819183,0
0.045000000000000005,0.987,0.6909,0.03436832797440481,-3.370619837124372,0.6819183,0
0.05,0.987,0.6909,0.06895431327514191,-2.6743111201346217,0.6819183,0
0.055,0.987,0.6909,0.10289953251284972,-2.274002179273447,0.6819183,0
0.060000000000000005,0.987,0.6909,0.16040602526360073,-1.8300470202676962,0.6819183,0
0.065,0.987,0.6909,0.16714690359007306,-1.7888821910254364,0.6819183,0
0.06999999999999999,0.987,0.6909,0.2776907859329676,-1.2812470651515468,0.6819183,0
0.075,0.987,0.6909,0.49844057947961107,-0.6962708953216541,0.6819183,0
0.08,0.987,0.6909,0.527884003541028,-0.6388787096745209,0.6819183,0
0.08499999999999999,0.987,0.6909,0.5548036724033519,-0.5891409712350482,0.6819183,0
0.09,0.987,0.6909,1.1263087131274696,0.11894566010433552,0.6819183,1
0.01,0.93765,0.6909,1.0519659183781998e-9,-20.672605120134584,0.647822385,0
0.015,0.93765,0.6909,1.5045337380484024e-6,-13.407027516369748,0.647822385,0
0.02,0.93765,0.6909,4.704437988361803e-5,-9.964419148937557,0.647822385,0
0.025,0.93765,0.6909,4.8415281278574453e-4,-7.633109972183355,0.647822385,0
0.03,0.93765,0.6909,0.0019233793756637586,-6.253671548596789,0.647822385,0
0.035,0.93765,0.6909,0.004114656953272495,-5.493199813268009,0.647822385,0
0.04,0.93765,0.6909,0.008485789009696161,-4.769362395851172,0.647822385,0
0.045000000000000005,0.93765,0.6909,0.016936172224633585,-4.078303576056641,0.647822385,0
0.05,0.93765,0.6909,0.03350371322908784,-3.3960990036343714,0.647822385,0
0.055,0.93765,0.6909,0.052295779761394295,-2.9508396040658775,0.647822385,0
0.060000000000000005,0.93765,0.6909,0.08061463808890693,-2.5180750319530922,0.647822385,0
0.065,0.93765,0.6909,0.0874542862148422,-2.4366390653985457,0.647822385,0
0.06999999999999999,0.93765,0.6909,0.14284502888314618,-1.9459949504688283,0.647822385,0
0.075,0.93765,0.6909,0.2334442846987244,-1.454811839772248,0.647822385,0
0.08,0.93765,0.6909,0.2604775585352881,-1.3452385691568813,0.647822385,0
0.08499999999999999,0.93765,0.6909,0.29010383053978683,-1.2375163837372418,0.647822385,0
0.09,0.93765,0.6909,0.5303829820758114,-0.6341559257009918,0.647822385,0
0.01,0.8883,0.6909,4.1033250243179275e-11,-23.91663839635113,0.6137264699999999,0
